################################################################################
# Collectl:   V4.0.4-1  HiRes: 1  Options: -D /etc/collectl.conf 
# Host:       topstorlin  DaemonOpts: -P -f /var/www/html/des20/Data -r00:00,7 -m -F5  -oz
# Booted:     1469796416.57 [20160729-15:46:56]
# Distro:     CentOS Linux release 7.2.1511 (Core)   Platform: VirtualBox
# Date:       20160729-154834  Secs: 1469796514 TZ: +0300
# SubSys:     bcdfijmnst Options: z Interval: 10 NumCPUs: 2  NumBud: 2 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2194.916 Cores: 2  Siblings: 2 Nodes: 1
# Kernel:     3.10.0-327.18.2.el7.x86_64  Memory: 1274784 kB  Swap: 1048572 kB
# NumDisks:   1 DiskNames: sda
# NumNets:    4 NetNames: enp0s3:1000 enp0s8:1000 enp0s9:?? lo:??
# SCSI:       CD:1:00:00:00 DA:2:00:00:00
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]AnonH [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [SOCK]Used [SOCK]Tcp [SOCK]Orph [SOCK]Tw [SOCK]Alloc [SOCK]Mem [SOCK]Udp [SOCK]Raw [SOCK]Frag [SOCK]FragMem [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot [INODE]NumDentry [INODE]openFiles [INODE]MaxFile% [INODE]used [NFS]ReadsS [NFS]WritesS [NFS]MetaS [NFS]CommitS [NFS]Udp [NFS]Tcp [NFS]TcpConn [NFS]BadAuth [NFS]BadClient [NFS]ReadsC [NFS]WritesC [NFS]MetaC [NFS]CommitC [NFS]Retrans [NFS]AuthRef [TCP]IpErr [TCP]TcpErr [TCP]UdpErr [TCP]IcmpErr [TCP]Loss [TCP]FTrans [BUD]1Page [BUD]2Pages [BUD]4Pages [BUD]8Pages [BUD]16Pages [BUD]32Pages [BUD]64Pages [BUD]128Pages [BUD]256Pages [BUD]512Pages [BUD]1024Pages
20160729 15:48:50 16 0 7 7 0 0 0 69 24 0 0 1055 909 23 228 0 3.75 1.25 0.44 0 0 1274784 379052 895732 47384 880 165168 33724 63696 130056 2048 384464 5760 1048572 0 1048572 0 0 260 0 0 85076 1523 6 13692 6 0 0 0 16832 269 11 0 3 22 1 0 0 0 0 1 1 0 0 0 0 0 0 0 35 1 36 1438 6 1444 0 0 0 21577 2144 2 15960 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 759 277 165 97 36 12 5 6 4 4 211
20160729 15:49:00 15 0 15 18 0 2 0 49 33 0 0 1702 2630 147 564 1 3.57 1.29 0.46 5 2 1274784 472180 802604 64808 25624 182696 44172 82712 151088 10240 450820 5760 1048572 0 1048572 0 0 252 0 0 102344 14479 978 21423 0 0 0 0 26000 279 13 0 4 24 5 0 0 0 0 1 1 0 0 0 0 0 0 0 100 46 146 14478 925 15403 0 1 1 23025 2496 2 17371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 20 26 6 5 0 4 3 4 4 192
20160729 15:49:10 21 0 17 16 0 2 0 44 40 0 0 1527 1378 69 552 0 3.79 1.41 0.51 1 0 1274784 447892 826892 63224 23576 181312 44280 80248 132120 10240 417352 5760 1048572 0 1048572 0 0 188 0 0 100264 12720 125 29979 0 0 0 0 26056 273 11 0 6 22 1 0 0 0 0 4 4 0 0 0 0 0 0 0 34 25 60 12720 178 12898 0 1 1 22985 2144 2 17321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1108 702 333 154 62 15 6 5 4 3 192
20160729 15:49:20 8 0 9 7 0 1 0 75 18 0 0 790 692 30 555 1 3.20 1.37 0.51 1 1 1274784 451984 822800 63224 25624 181312 44320 80320 133704 10240 421180 5760 1048572 0 1048572 0 0 8 0 0 101352 6554 54 11280 0 0 0 0 26092 273 11 0 6 22 2 0 0 0 0 2 2 0 0 0 0 0 0 0 17 6 23 6554 54 6608 0 0 0 22997 2176 2 17332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 778 614 295 145 50 12 6 5 4 3 192
20160729 15:49:30 13 0 10 6 0 1 0 70 24 0 0 938 845 38 554 3 3.27 1.44 0.54 3 0 1274784 450164 824620 63224 23576 181324 44352 80256 134580 12288 417948 5760 1048572 0 1048572 0 0 36 0 0 100260 4506 71 15443 0 0 0 0 26108 273 11 0 8 22 1 0 0 0 0 4 4 0 0 0 0 0 0 0 12 9 21 4506 71 4577 0 0 0 23005 2144 2 17327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1005 708 334 150 61 13 8 5 4 4 191
20160729 15:49:40 14 0 10 6 0 1 0 68 25 0 0 987 952 36 557 1 2.76 1.39 0.53 1 1 1274784 461272 813512 63224 27416 181272 44392 80336 137528 12288 422412 5760 1048572 0 1048572 0 0 44 0 0 102976 6114 240 14941 0 0 0 0 26124 274 12 0 5 23 7 0 0 0 0 1 1 0 0 0 0 0 0 0 15 14 29 6012 240 6252 0 1 1 23034 2208 2 17353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 178 510 260 122 45 11 3 4 3 4 191
20160729 15:49:50 8 0 7 5 0 1 0 79 16 0 0 730 759 30 556 3 2.42 1.36 0.53 3 0 1274784 454224 820560 63224 23576 181332 44372 80564 135848 12288 419488 5760 1048572 0 1048572 0 0 48 0 0 100172 4945 71 11861 0 0 0 0 26112 274 11 0 5 22 1 0 1 0 0 1 1 0 0 0 0 0 0 0 13 9 22 5048 71 5118 0 0 0 23014 2176 2 17334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 646 667 299 128 53 15 9 7 4 3 191
20160729 15:50:00 13 0 12 8 0 1 0 67 25 0 0 985 917 43 553 3 2.20 1.35 0.54 2 0 1274784 463840 810944 63224 25624 181348 44436 80376 143216 12288 425628 5760 1048572 0 1048572 0 0 12 0 0 101192 7375 44 16574 0 0 0 0 26164 273 11 0 4 22 1 0 0 0 0 4 4 0 0 0 0 0 0 0 19 6 25 7375 44 7419 0 0 0 23020 2208 2 17326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 58 77 235 138 57 15 6 7 5 4 190
20160729 15:50:10 12 5 25 22 0 2 0 35 43 0 0 1583 1733 86 559 2 2.42 1.42 0.57 3 0 1274784 462864 811920 63224 23576 181468 50132 80424 138096 12288 422412 5760 1048572 0 1048572 0 0 44 0 0 100164 4235 482 28422 0 0 0 0 31860 273 11 0 5 22 1 0 0 0 0 1 0 0 0 0 0 0 0 0 76 25 100 4235 481 4716 0 0 0 23069 2208 2 17362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 499 507 351 118 65 15 8 4 4 4 189
20160729 15:50:20 9 10 39 4 0 1 0 36 59 0 0 3049 4029 591 555 0 2.59 1.49 0.60 1 0 1274784 464260 810524 63224 25624 181480 50276 80428 136112 12288 418620 5760 1048572 0 1048572 0 0 44 0 0 101272 7377 80 173856 0 0 0 0 31960 274 12 0 7 23 3 0 0 0 0 4 4 0 0 0 0 0 0 0 19 10 29 7377 80 7458 0 0 0 23081 2208 2 17357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1140 504 293 116 48 16 4 4 3 4 189
