################################################################################
# Collectl:   V4.0.4-1  HiRes: 1  Options: -D /etc/collectl.conf 
# Host:       topstorlin  DaemonOpts: -P -f /var/www/html/des20/Data/collectl -r00:00,7 -m -F5  -oz
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]AnonH [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [SOCK]Used [SOCK]Tcp [SOCK]Orph [SOCK]Tw [SOCK]Alloc [SOCK]Mem [SOCK]Udp [SOCK]Raw [SOCK]Frag [SOCK]FragMem [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot [INODE]NumDentry [INODE]openFiles [INODE]MaxFile% [INODE]used [NFS]ReadsS [NFS]WritesS [NFS]MetaS [NFS]CommitS [NFS]Udp [NFS]Tcp [NFS]TcpConn [NFS]BadAuth [NFS]BadClient [NFS]ReadsC [NFS]WritesC [NFS]MetaC [NFS]CommitC [NFS]Retrans [NFS]AuthRef [TCP]IpErr [TCP]TcpErr [TCP]UdpErr [TCP]IcmpErr [TCP]Loss [TCP]FTrans [BUD]1Page [BUD]2Pages [BUD]4Pages [BUD]8Pages [BUD]16Pages [BUD]32Pages [BUD]64Pages [BUD]128Pages [BUD]256Pages [BUD]512Pages [BUD]1024Pages
20160723 11:28:00 12 0 9 4 0 1 0 74 22 0 0 964 1013 34 576 3 0.90 0.90 0.93 4 0 1274784 876388 398396 119152 8488 488500 87764 92140 170224 22528 594204 5760 1048572 0 1048572 0 0 32 0 0 115892 2048 563 13006 0 0 0 0 38828 281 14 0 12 25 0 0 0 0 0 13 11 1 4 0 0 0 0 0 5 70 75 2048 563 2612 0 0 0 103601 2560 2 28373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 448 1052 207 88 66 28 11 5 6 9 84
20160723 11:28:10 21 1 18 4 0 2 0 55 42 0 0 1617 1662 75 573 0 0.84 0.89 0.93 1 0 1274784 877800 396984 119152 10536 488532 87816 92012 169200 22528 592716 5760 1048572 0 1048572 0 0 72 0 0 116924 4095 657 27622 0 0 0 0 38864 281 14 0 15 25 0 0 0 0 0 19 16 2 5 0 0 0 0 0 11 93 103 4095 657 4752 0 0 0 103580 2528 2 28331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 817 947 167 90 53 24 10 6 6 9 84
20160723 11:28:20 13 0 11 3 0 1 0 72 25 0 0 1031 1020 35 571 0 0.71 0.86 0.92 0 0 1274784 875360 399424 119152 8488 488532 87812 92100 169188 22528 592716 5760 1048572 0 1048572 0 0 48 0 0 115900 2048 375 13108 0 0 0 0 38860 280 13 0 13 24 0 0 0 0 0 19 15 2 5 0 0 0 0 0 5 63 68 2048 375 2424 0 1 1 103584 2528 2 28334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 963 1073 187 74 60 28 10 6 6 9 84
20160723 11:28:30 14 0 11 2 0 1 0 72 25 0 0 1052 1033 48 579 1 0.68 0.85 0.91 1 0 1274784 876848 397936 119152 8488 488548 87816 92208 170308 22528 594852 5760 1048572 0 1048572 0 0 60 0 0 115904 2049 294 17604 0 0 0 0 38864 281 14 0 14 25 0 0 0 0 0 19 15 2 4 0 0 0 0 0 5 34 40 2049 293 2343 0 0 0 103604 2528 2 28341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 551 1081 183 67 62 28 10 6 6 9 84
20160723 11:28:40 14 0 11 3 0 1 0 70 27 0 0 1038 954 45 571 0 0.72 0.85 0.91 1 0 1274784 877276 397508 119152 10536 488552 87812 92092 169200 22528 592716 5760 1048572 0 1048572 0 0 32 0 0 116928 4096 69 16649 0 0 0 0 38860 280 13 0 12 24 0 0 0 0 0 17 15 2 4 0 0 0 0 0 11 26 37 4096 69 4165 0 0 0 103602 2496 2 28338 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 837 980 169 58 59 29 10 6 6 9 84
20160723 11:28:50 12 0 9 3 0 1 0 75 22 0 0 950 978 35 571 2 0.77 0.86 0.91 3 0 1274784 876172 398612 119152 8488 488552 87776 92156 170016 22528 595084 5760 1048572 0 1048572 0 0 4 0 0 115904 2048 364 13600 0 0 0 0 38832 283 15 0 12 26 2 0 0 0 0 15 12 2 4 0 0 0 0 0 5 62 68 2048 364 2412 0 0 0 103606 2528 2 28342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 854 1072 199 74 58 27 10 6 6 9 84
20160723 11:29:00 17 0 12 2 0 1 0 68 30 0 0 1067 930 48 579 1 0.80 0.86 0.92 1 0 1274784 880632 394152 119152 8488 488568 87836 92168 173664 22528 599680 5760 1048572 0 1048572 0 0 16 0 0 115900 2049 345 18235 0 0 0 0 38892 282 15 0 12 26 0 0 0 0 0 17 14 2 5 0 0 0 0 0 5 54 59 2049 345 2393 0 0 0 103640 2592 2 28364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 301 831 196 94 48 21 10 6 6 9 84
20160723 11:29:10 14 0 11 4 0 1 0 70 26 0 0 1058 1145 46 573 3 0.68 0.83 0.91 2 0 1274784 881616 393168 119152 8488 488584 87836 92188 175448 22528 599876 5760 1048572 0 1048572 0 0 0 0 0 115904 4096 351 16844 0 0 0 0 38884 281 14 0 12 25 1 0 0 0 0 17 14 2 5 0 0 0 0 0 11 58 68 4096 351 4446 0 0 0 103639 2592 2 28360 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 227 667 220 79 54 28 9 6 6 9 84
20160723 11:29:20 17 0 11 3 0 1 0 68 30 0 0 1132 1083 37 574 4 0.73 0.84 0.91 3 0 1274784 875708 399076 119152 8488 488588 87828 92400 169824 22528 594712 5760 1048572 0 1048572 0 0 20 0 0 115904 2049 605 14978 0 0 0 0 38868 280 13 0 14 24 0 0 0 0 0 24 19 2 5 0 0 0 0 0 5 71 76 2049 605 2653 0 1 1 103645 2528 2 28351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1123 944 188 97 51 27 10 6 6 9 84
20160723 11:29:30 14 0 11 3 0 1 0 70 27 0 0 1091 1038 40 577 0 0.62 0.81 0.90 1 0 1274784 877260 397524 119152 8488 488588 87856 92168 170296 22528 594852 5760 1048572 0 1048572 0 0 32 0 0 115908 2049 352 14685 0 0 0 0 38908 281 14 0 12 25 0 0 0 0 0 21 18 2 5 0 0 0 0 0 5 54 60 2049 352 2401 0 0 0 103640 2528 2 28347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 671 1005 207 82 53 25 10 6 6 9 84
