################################################################################
# Collectl:   V4.0.4-1  HiRes: 1  Options: -P -f /var/log/collectl -r00:00,7 -m -F5 -oz 
# Host:       topstorlin  DaemonOpts: 
# Booted:     1468999372.39 [20160720-10:22:52]
# Distro:     CentOS Linux release 7.2.1511 (Core)   Platform: VirtualBox
# Date:       20160722-150159  Secs: 1469188919 TZ: +0300
# SubSys:     cdn Options: z Interval: 1 NumCPUs: 2  NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2194.920 Cores: 2  Siblings: 2 Nodes: 1
# Kernel:     3.10.0-327.18.2.el7.x86_64  Memory: 1274784 kB  Swap: 1048572 kB
# NumDisks:   2 DiskNames: sda sdb
# NumNets:    4 NetNames: enp0s3:1000 enp0s8:1000 enp0s9:1000 lo:??
# SCSI:       DA:0:00:00:00 CD:2:00:00:00 DA:3:00:00:00
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20160722 15:01:59 18 1 24 0 0 1 0 56 44 0 0 0 0 0 579 8 0.51 0.86 0.91 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
################################################################################
# Collectl:   V4.0.4-1  HiRes: 1  Options: -P -f /var/log/collectl -r00:00,7 -m -F5 -oz 
# Host:       topstorlin  DaemonOpts: 
# Booted:     1468999372.39 [20160720-10:22:52]
# Distro:     CentOS Linux release 7.2.1511 (Core)   Platform: VirtualBox
# Date:       20160722-150200  Secs: 1469188920 TZ: +0300
# SubSys:     cdn Options: z Interval: 1 NumCPUs: 2  NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2194.920 Cores: 2  Siblings: 2 Nodes: 1
# Kernel:     3.10.0-327.18.2.el7.x86_64  Memory: 1274784 kB  Swap: 1048572 kB
# NumDisks:   2 DiskNames: sda sdb
# NumNets:    4 NetNames: enp0s3:1000 enp0s8:1000 enp0s9:1000 lo:??
# SCSI:       DA:0:00:00:00 CD:2:00:00:00 DA:3:00:00:00
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20160722 15:02:00 20 0 32 0 0 4 0 45 55 0 0 1908 1775 163 576 1 0.51 0.86 0.91 1 0 3 3 0 1 0 0 0 0 0 0 10 10 0 101 101 0 0 0
20160722 15:02:01 32 1 9 0 0 1 0 58 42 0 0 1385 952 25 579 5 0.54 0.87 0.91 4 0 14 13 1 4 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160722 15:02:02 40 0 37 7 0 6 0 10 83 0 0 2905 2928 123 580 4 0.54 0.87 0.91 3 1 15 17 2 4 0 0 0 0 0 53 186 239 20483 489 20972 0 0 0
20160722 15:02:03 6 0 8 4 0 2 0 80 16 0 0 962 1197 40 577 0 0.54 0.87 0.91 0 0 37 34 4 6 0 0 0 0 0 0 130 130 0 2334 2334 0 0 0
20160722 15:02:04 5 0 3 0 0 0 0 92 8 0 0 436 476 15 571 0 0.54 0.87 0.91 0 0 37 34 4 6 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160722 15:02:05 35 1 25 0 0 1 0 38 62 0 0 1860 2285 82 575 1 0.54 0.87 0.91 1 0 15 13 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:06 9 0 4 0 0 0 0 88 12 0 0 498 435 9 573 3 0.50 0.85 0.91 3 0 17 14 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:07 50 0 17 7 0 6 0 21 72 0 0 2213 1786 6 571 4 0.50 0.85 0.91 4 1 78 371 5 676 0 0 0 0 0 0 111 111 0 248 248 0 0 0
20160722 15:02:08 21 0 18 4 0 3 0 54 42 0 0 1559 1492 69 577 1 0.50 0.85 0.91 0 0 28 26 3 8 0 0 0 0 0 0 94 94 0 188 188 0 0 0
20160722 15:02:09 7 0 7 0 0 3 0 83 17 0 0 765 631 48 576 2 0.50 0.85 0.91 0 0 13 11 1 4 0 0 0 0 0 0 155 155 0 1542 1542 0 53 53
20160722 15:02:10 11 0 17 13 0 2 0 57 31 0 0 1409 1444 75 573 3 0.50 0.85 0.91 2 0 12 10 1 4 0 0 0 0 0 53 8 61 20483 35 20518 0 0 0
20160722 15:02:11 12 1 19 0 0 1 0 67 33 0 0 1083 800 60 572 0 0.62 0.87 0.91 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:12 4 0 3 7 0 2 0 84 9 0 0 892 1621 4 572 1 0.62 0.87 0.91 1 1 13 11 1 4 0 0 0 0 0 0 258 258 0 2188 2188 0 0 0
20160722 15:02:13 27 0 6 5 0 1 0 62 33 0 0 1293 1037 10 572 1 0.62 0.87 0.91 0 0 13 12 1 4 0 0 0 0 0 0 34 34 0 503 503 0 0 0
20160722 15:02:14 3 0 1 0 0 1 0 95 5 0 0 256 275 3 572 2 0.62 0.87 0.91 2 0 19 15 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:15 9 0 8 0 0 0 0 83 17 0 0 817 888 62 577 1 0.62 0.87 0.91 0 0 17 13 2 4 0 0 0 0 0 0 4 4 0 20 20 0 0 0
20160722 15:02:16 19 6 38 6 0 3 0 29 65 0 0 2410 2756 143 580 1 0.65 0.87 0.92 0 1 17 13 2 4 0 0 0 0 0 0 228 228 0 888 888 0 0 0
20160722 15:02:17 14 4 29 21 0 7 0 25 54 0 0 2473 3586 103 576 3 0.65 0.87 0.92 3 1 18 13 2 5 0 0 0 0 0 53 419 472 20483 4252 24736 0 0 0
20160722 15:02:18 21 4 13 5 0 2 0 55 40 0 0 1411 1115 51 575 3 0.65 0.87 0.92 3 0 28 28 3 6 0 0 0 0 0 0 30 30 0 681 681 0 0 0
20160722 15:02:19 8 2 9 0 0 1 0 82 18 0 0 772 674 50 571 1 0.65 0.87 0.92 0 0 20 16 2 4 0 0 0 0 0 0 2 2 0 8 8 0 0 0
20160722 15:02:20 5 0 1 0 0 1 0 94 6 0 0 291 277 4 571 1 0.65 0.87 0.92 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:21 11 1 13 0 0 1 0 75 25 0 0 988 853 68 576 1 0.68 0.87 0.92 1 0 13 13 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:22 5 0 3 6 0 1 0 85 9 0 0 850 1346 5 572 1 0.68 0.87 0.92 0 0 37 34 3 6 0 0 0 0 0 0 160 160 0 434 434 0 0 0
20160722 15:02:23 10 0 12 1 0 1 0 77 23 0 0 921 855 65 578 1 0.68 0.87 0.92 0 0 13 11 1 4 0 0 0 0 0 0 4 4 0 26 26 0 0 0
20160722 15:02:24 33 0 20 4 0 2 0 42 55 0 0 1927 1563 87 576 0 0.68 0.87 0.92 3 0 13 12 1 4 0 0 0 0 0 30 10 40 12288 48 12336 0 0 0
20160722 15:02:25 7 0 8 9 0 1 0 75 17 0 0 870 903 39 571 1 0.68 0.87 0.92 3 0 13 12 1 4 0 0 0 0 0 23 1 24 8203 4 8207 0 0 0
20160722 15:02:26 8 0 7 0 0 0 0 85 15 0 0 585 559 55 571 0 0.63 0.86 0.91 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:27 37 1 35 8 0 7 0 12 80 0 0 2805 2924 77 577 3 0.63 0.86 0.91 3 1 12 11 1 4 0 0 0 0 0 0 307 307 0 2772 2772 0 0 0
20160722 15:02:28 5 0 1 1 0 0 0 94 6 0 0 319 295 4 577 1 0.63 0.86 0.91 0 0 26 26 3 5 0 0 0 0 0 0 2 2 0 0 0 0 0 0
20160722 15:02:29 23 0 5 0 0 1 0 72 28 0 0 1070 769 12 578 4 0.63 0.86 0.91 2 0 36 34 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:30 12 0 11 0 0 1 0 76 24 0 0 1003 1101 80 577 1 0.63 0.86 0.91 0 0 23 19 3 5 0 0 0 0 0 0 5 5 0 24 24 0 0 0
20160722 15:02:31 15 0 17 0 0 1 0 68 32 0 0 1022 832 113 583 6 0.58 0.85 0.91 6 0 13 11 1 4 0 0 0 0 0 0 10 10 0 48 48 0 0 0
20160722 15:02:32 13 1 24 23 0 6 0 33 44 0 0 2192 2868 67 572 0 0.58 0.85 0.91 0 0 13 11 1 4 0 0 0 0 0 53 256 309 20524 2755 23279 0 0 0
20160722 15:02:33 3 0 0 0 0 1 0 97 3 0 0 197 211 1 573 4 0.58 0.85 0.91 2 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:34 4 0 1 0 0 0 0 95 5 0 0 230 232 3 571 1 0.58 0.85 0.91 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:35 25 0 6 0 0 1 0 68 32 0 0 1130 752 10 571 1 0.58 0.85 0.91 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:36 4 0 1 0 0 1 0 95 5 0 0 246 254 4 571 0 0.53 0.83 0.90 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:37 15 1 19 0 0 0 0 65 35 0 0 1383 1385 128 581 6 0.53 0.83 0.90 5 0 12 10 1 4 0 0 0 0 0 0 6 6 0 29 29 0 0 0
20160722 15:02:38 8 0 10 0 0 1 0 81 19 0 0 808 744 49 577 0 0.53 0.83 0.90 0 0 13 11 1 4 0 0 0 0 0 0 3 3 0 15 15 0 0 0
20160722 15:02:39 9 0 15 11 0 2 0 63 26 0 0 1270 1426 67 572 0 0.53 0.83 0.90 1 0 13 11 1 4 0 0 0 0 0 53 59 112 20463 401 20864 0 9 9
20160722 15:02:40 20 0 5 0 0 0 0 75 25 0 0 893 621 6 572 2 0.53 0.83 0.90 1 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:41 5 0 3 0 0 1 0 92 8 0 0 394 395 9 571 1 0.49 0.82 0.90 0 0 19 15 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:42 9 0 7 7 0 1 0 76 17 0 0 1112 1744 50 571 0 0.49 0.82 0.90 0 0 13 11 1 4 0 0 0 0 0 0 228 228 0 452 452 0 0 0
20160722 15:02:43 8 1 10 0 0 1 0 80 20 0 0 770 622 22 572 1 0.49 0.82 0.90 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:44 9 0 8 1 0 1 0 82 18 0 0 885 930 65 577 0 0.49 0.82 0.90 1 0 12 10 1 4 0 0 0 0 0 0 4 4 0 16 16 0 0 0
20160722 15:02:45 5 0 5 0 0 0 0 90 10 0 0 477 522 38 577 3 0.49 0.82 0.90 2 0 12 10 1 4 0 0 0 0 0 0 2 2 0 11 11 0 0 0
20160722 15:02:46 36 0 23 10 0 4 0 26 63 0 0 1953 1564 83 571 1 0.61 0.84 0.90 0 0 12 10 1 4 0 0 0 0 0 53 9 62 20463 41 20504 0 0 0
20160722 15:02:47 9 0 7 13 0 1 0 70 17 0 0 1380 2391 50 571 1 0.61 0.84 0.90 0 0 12 10 1 4 0 0 0 0 0 0 363 363 0 2714 2714 0 0 0
20160722 15:02:48 8 1 11 0 0 1 0 79 21 0 0 791 647 22 572 0 0.61 0.84 0.90 0 0 15 12 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:49 4 0 1 0 0 0 0 95 5 0 0 284 274 4 572 0 0.61 0.84 0.90 0 0 17 13 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:50 4 0 1 0 0 1 0 94 6 0 0 257 256 4 572 1 0.61 0.84 0.90 0 0 15 12 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:51 21 0 7 0 0 0 0 72 28 0 0 998 658 25 575 3 0.64 0.84 0.90 2 0 15 12 2 4 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160722 15:02:52 43 0 26 1 0 1 0 29 70 0 0 2008 1406 114 580 2 0.64 0.84 0.90 3 0 17 14 2 4 0 0 0 0 0 0 14 14 0 69 69 0 0 0
20160722 15:02:53 29 0 40 3 0 5 0 23 74 0 0 2349 1870 130 585 3 0.64 0.84 0.90 3 1 39 37 4 6 0 0 0 0 0 30 12 42 12350 59 12409 0 0 0
20160722 15:02:54 11 1 25 8 0 3 0 52 40 0 0 1456 1169 48 577 1 0.64 0.84 0.90 0 0 52 49 6 8 0 0 0 0 0 23 1 24 8195 4 8199 0 0 0
20160722 15:02:55 6 0 3 0 0 1 0 90 10 0 0 476 467 15 571 1 0.64 0.84 0.90 0 0 23 18 2 5 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160722 15:02:56 5 0 1 0 0 0 0 94 6 0 0 326 322 5 571 1 0.59 0.83 0.90 0 0 17 13 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:02:57 30 0 12 7 0 6 0 45 48 0 0 2226 2505 41 575 1 0.59 0.83 0.90 2 1 13 13 1 4 0 0 0 0 0 0 288 288 0 2664 2664 0 0 0
20160722 15:02:58 5 0 4 2 0 0 0 90 9 0 0 446 428 19 571 1 0.59 0.83 0.90 0 0 16 12 2 4 0 0 0 0 0 0 12 12 0 8 8 0 0 0
20160722 15:02:59 14 1 20 0 0 1 0 65 35 0 0 1392 1260 83 578 1 0.59 0.83 0.90 0 0 15 11 1 4 0 0 0 0 0 0 4 4 0 23 23 0 0 0
20160722 15:03:00 7 0 6 0 0 1 0 87 13 0 0 620 616 48 577 2 0.59 0.83 0.90 1 0 17 13 2 5 0 0 0 0 0 0 2 2 0 15 15 0 0 0
20160722 15:03:01 10 0 15 12 0 2 0 61 27 0 0 1304 1351 67 572 1 0.70 0.85 0.90 0 0 14 12 1 4 0 0 0 0 0 53 9 62 20504 42 20545 0 0 0
20160722 15:03:02 12 11 32 5 0 7 0 33 63 0 0 2350 2876 146 577 4 0.70 0.85 0.90 7 1 15 13 1 4 0 0 0 0 0 0 485 485 0 2153 2153 0 0 0
20160722 15:03:03 31 8 32 11 0 12 0 7 82 0 0 3008 3265 123 578 1 0.70 0.85 0.90 1 1 13 11 1 4 0 0 0 0 0 0 990 990 0 7408 7408 0 0 0
20160722 15:03:04 8 5 17 1 0 1 0 68 31 0 0 1329 1156 62 582 3 0.70 0.85 0.90 1 0 59 59 5 8 0 0 0 0 0 0 16 16 0 160 160 0 0 0
20160722 15:03:05 13 6 26 24 0 3 0 28 48 0 0 2587 4067 106 575 4 0.70 0.85 0.90 2 0 20 19 2 15 0 0 0 0 0 0 559 559 0 5551 5551 0 0 0
20160722 15:03:06 39 4 30 10 0 4 0 13 77 0 0 2781 4107 126 584 2 0.72 0.85 0.90 2 0 15 12 2 4 0 0 0 0 0 0 299 299 0 2802 2802 0 0 0
20160722 15:03:07 4 0 2 0 0 0 0 94 6 0 0 351 339 8 583 1 0.72 0.85 0.90 0 0 15 13 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:08 26 0 27 12 0 3 0 31 56 0 0 2203 1941 158 577 2 0.72 0.85 0.90 1 0 15 12 2 4 0 0 0 0 0 53 11 64 20463 54 20517 0 0 0
20160722 15:03:09 18 0 9 0 0 1 0 72 28 0 0 1020 801 19 580 1 0.72 0.85 0.90 3 0 31 26 3 6 0 0 0 0 0 0 51 51 0 356 356 0 8 8
20160722 15:03:10 17 1 23 0 0 2 0 58 42 0 0 1105 603 18 578 0 0.72 0.85 0.90 0 0 23 22 2 5 0 0 0 0 0 0 1 1 0 1 1 0 0 0
20160722 15:03:11 5 0 2 8 0 1 0 85 7 0 0 821 1475 4 578 1 0.67 0.83 0.90 0 0 15 12 1 4 0 0 0 0 0 0 227 227 0 396 396 0 0 0
20160722 15:03:12 4 0 1 0 0 1 0 95 5 0 0 260 244 3 579 2 0.67 0.83 0.90 1 0 19 14 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:13 10 0 13 0 0 0 0 76 24 0 0 1095 1170 80 582 2 0.67 0.83 0.90 1 0 20 21 2 18 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160722 15:03:14 30 0 12 0 0 2 0 56 44 0 0 1541 1117 52 583 1 0.67 0.83 0.90 0 0 14 12 1 4 0 0 0 0 0 0 3 3 0 12 12 0 0 0
20160722 15:03:15 18 1 32 11 0 3 0 36 53 0 0 1885 1714 103 583 2 0.67 0.83 0.90 1 0 13 11 1 4 0 0 0 0 0 53 10 63 20463 48 20511 0 0 0
20160722 15:03:16 7 0 8 13 0 1 0 71 16 0 0 1348 2344 37 577 1 0.61 0.82 0.89 0 0 13 11 1 4 0 0 0 0 0 0 361 361 0 2700 2700 0 0 0
20160722 15:03:17 24 0 12 0 0 1 0 63 37 0 0 1342 1316 39 584 4 0.61 0.82 0.89 4 0 13 11 1 4 0 0 0 0 0 0 5 5 0 24 24 0 0 0
20160722 15:03:18 8 0 5 0 0 0 0 87 13 0 0 626 607 40 587 2 0.61 0.82 0.89 2 0 33 35 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:19 18 0 22 25 0 5 0 31 45 0 0 3094 5058 61 584 1 0.61 0.82 0.89 4 1 64 60 6 8 0 0 0 0 0 0 630 630 0 3230 3230 0 0 0
20160722 15:03:20 24 0 12 2 0 1 0 61 37 0 0 1185 812 30 579 1 0.61 0.82 0.89 2 0 16 12 2 4 0 0 0 0 0 0 13 13 0 12 12 0 0 0
20160722 15:03:21 11 1 16 1 0 1 0 70 29 0 0 1138 1002 74 583 0 0.64 0.82 0.89 0 0 14 12 1 4 0 0 0 0 0 0 4 4 0 22 22 0 0 0
20160722 15:03:22 12 0 18 11 0 2 0 58 32 0 0 1293 1310 84 582 0 0.64 0.82 0.89 0 1 14 12 1 4 0 0 0 0 0 52 14 66 20482 78 20560 0 0 0
20160722 15:03:23 5 0 5 3 0 1 0 86 11 0 0 650 703 38 577 0 0.64 0.82 0.89 0 0 14 12 1 4 0 0 0 0 0 1 1 2 1 4 5 0 0 0
20160722 15:03:24 9 0 8 11 0 1 0 72 17 0 0 1281 2063 54 577 0 0.64 0.82 0.89 0 0 14 12 1 4 0 0 0 0 0 0 280 280 0 2717 2717 0 0 0
20160722 15:03:25 29 3 9 0 0 1 0 59 41 0 0 1385 861 17 578 2 0.64 0.82 0.89 1 0 27 27 3 5 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160722 15:03:26 14 4 26 0 0 1 0 56 44 0 0 1317 891 71 577 1 0.99 0.89 0.92 0 0 30 29 3 23 0 0 0 0 0 0 2 2 0 8 8 0 0 0
20160722 15:03:27 5 0 1 0 0 0 0 94 6 0 0 294 280 4 577 1 0.99 0.89 0.92 0 0 13 11 1 4 0 0 0 0 0 0 3 3 0 20 20 0 1 1
20160722 15:03:28 10 0 10 1 0 1 0 78 21 0 0 970 974 66 578 1 0.99 0.89 0.92 0 0 13 11 1 4 0 0 0 0 0 0 7 7 0 37 37 0 0 0
20160722 15:03:29 17 0 24 6 0 5 0 48 46 0 0 1821 2053 123 577 4 0.99 0.89 0.92 1 2 13 11 1 4 0 0 0 0 0 20 337 357 8184 2773 10957 0 3 3
20160722 15:03:30 6 0 9 13 0 2 0 71 16 0 0 923 1001 38 572 0 0.99 0.89 0.92 0 0 13 11 1 4 0 0 0 0 0 43 11 54 16403 12 16415 0 0 0
20160722 15:03:31 32 1 16 0 0 1 0 52 48 0 0 1640 1142 28 573 0 0.99 0.89 0.92 0 0 13 12 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:32 4 0 1 0 0 0 0 96 4 0 0 252 258 4 573 0 0.99 0.89 0.92 1 0 13 11 1 4 0 0 0 0 0 0 2 2 0 8 8 0 0 0
20160722 15:03:33 3 0 1 0 0 0 0 97 3 0 0 180 193 1 574 2 0.99 0.89 0.92 1 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:34 8 0 7 11 0 1 0 73 16 0 0 1363 2360 49 572 0 0.99 0.89 0.92 0 1 13 11 1 4 0 0 0 0 0 0 340 340 0 2774 2774 0 0 0
20160722 15:03:35 9 0 9 1 0 1 0 81 18 0 0 827 891 65 578 1 0.99 0.89 0.92 0 0 13 11 1 4 0 0 0 0 0 0 6 6 0 20 20 0 0 0
20160722 15:03:36 24 0 12 0 0 1 0 63 37 0 0 1247 818 71 583 7 0.91 0.88 0.91 5 0 13 11 1 4 0 0 0 0 0 0 6 6 0 31 31 0 0 0
20160722 15:03:37 20 1 27 11 0 3 0 38 51 0 0 1558 1284 68 572 0 0.91 0.88 0.91 0 0 12 11 1 4 0 0 0 0 0 53 10 63 20504 46 20549 0 0 0
20160722 15:03:38 4 0 1 0 0 1 0 95 5 0 0 274 241 4 572 1 0.91 0.88 0.91 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:39 8 0 7 7 0 3 0 75 18 0 0 1207 1891 50 572 1 0.91 0.88 0.91 0 1 12 10 1 4 0 0 0 0 0 0 236 236 0 2816 2816 0 0 0
20160722 15:03:40 4 0 1 1 0 1 0 94 5 0 0 275 293 4 572 1 0.91 0.88 0.91 0 0 14 10 1 4 0 0 0 0 0 0 47 47 0 297 297 0 8 8
20160722 15:03:41 5 0 3 0 0 0 0 93 7 0 0 353 355 10 572 0 0.84 0.87 0.91 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:42 49 1 22 0 0 1 0 27 73 0 0 1874 950 44 585 6 0.84 0.87 0.91 8 0 13 11 1 4 0 0 0 0 0 0 4 4 0 19 19 0 0 0
20160722 15:03:43 19 1 20 0 0 1 0 60 40 0 0 1253 951 105 585 1 0.84 0.87 0.91 0 0 12 13 1 4 0 0 0 0 0 0 4 4 0 16 16 0 0 0
20160722 15:03:44 16 0 20 8 0 4 0 51 41 0 0 1646 1918 94 586 2 0.84 0.87 0.91 3 2 19 14 2 5 0 0 0 0 0 41 125 166 16401 300 16701 0 0 0
20160722 15:03:45 8 0 12 16 0 2 0 62 21 0 0 1241 1545 68 579 1 0.84 0.87 0.91 0 0 17 14 2 5 0 0 0 0 0 12 114 126 4094 222 4316 0 0 0
20160722 15:03:46 6 0 2 0 0 1 0 92 8 0 0 423 416 10 578 1 0.77 0.85 0.90 0 0 37 35 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:47 5 0 2 0 0 0 0 93 7 0 0 451 478 15 572 0 0.77 0.85 0.90 0 0 29 25 3 6 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160722 15:03:48 32 1 18 0 0 1 0 49 51 0 0 1465 765 29 573 1 0.77 0.85 0.90 0 0 13 13 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:49 4 0 3 9 0 2 0 82 9 0 0 1049 1896 4 572 0 0.77 0.85 0.90 0 1 12 10 1 4 0 0 0 0 0 0 304 304 0 2720 2720 0 0 0
20160722 15:03:50 13 0 14 2 0 1 0 70 27 0 0 1158 1230 111 578 0 0.77 0.85 0.90 0 0 12 10 1 4 0 0 0 0 0 0 6 6 0 24 24 0 0 0
20160722 15:03:51 9 0 9 0 0 1 0 82 18 0 0 698 677 63 578 2 0.71 0.84 0.90 2 0 12 10 1 4 0 0 0 0 0 0 6 6 0 31 31 0 0 0
20160722 15:03:52 6 0 12 13 0 2 0 66 21 0 0 1021 1155 48 572 0 0.71 0.84 0.90 0 0 12 10 1 4 0 0 0 0 0 53 6 59 20483 26 20508 0 0 0
20160722 15:03:53 18 1 16 0 0 1 0 66 34 0 0 1117 802 23 573 2 0.71 0.84 0.90 1 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:54 24 0 5 12 0 1 0 57 30 0 0 1393 1664 9 573 0 0.71 0.84 0.90 0 1 13 11 1 4 0 0 0 0 0 0 204 204 0 390 390 0 0 0
20160722 15:03:55 10 0 6 5 0 1 0 78 17 0 0 671 618 50 573 0 0.71 0.84 0.90 0 0 13 13 1 4 0 0 0 0 0 0 12 12 0 8 8 0 0 0
20160722 15:03:56 5 0 2 0 0 0 0 93 7 0 0 341 336 5 572 0 0.65 0.82 0.89 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:03:57 10 0 10 0 0 1 0 79 21 0 0 884 866 65 578 1 0.65 0.82 0.89 0 0 13 11 1 4 0 0 0 0 0 0 5 5 0 31 31 0 0 0
20160722 15:03:58 10 0 11 0 0 1 0 78 22 0 0 715 499 46 582 5 0.65 0.82 0.89 4 0 13 11 1 4 0 0 0 0 0 0 2 2 0 12 12 0 0 0
20160722 15:03:59 37 1 31 15 0 6 0 10 75 0 0 2524 2268 72 575 6 0.65 0.82 0.89 6 1 12 10 1 4 0 0 0 0 0 53 183 236 20483 361 20844 0 0 0
20160722 15:04:00 22 0 16 4 0 3 0 55 42 0 0 1462 1254 71 572 0 0.65 0.82 0.89 0 0 12 11 1 4 0 0 0 0 0 0 198 198 0 2376 2376 0 0 0
20160722 15:04:01 5 0 2 0 0 0 0 94 6 0 0 293 255 4 572 0 0.60 0.81 0.89 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160722 15:04:02 7 4 16 7 0 1 0 64 29 0 0 1689 2672 63 573 0 0.60 0.81 0.89 0 1 12 10 1 4 0 0 0 0 0 0 299 299 0 2830 2830 0 1 1
20160722 15:04:03 4 5 10 16 0 2 0 62 22 0 0 1586 2540 56 574 0 0.60 0.81 0.89 1 0 18 18 2 5 0 0 0 0 0 0 345 345 0 2980 2980 0 0 0
20160722 15:04:04 8 2 14 0 0 1 0 75 25 0 0 1099 959 64 572 1 0.60 0.81 0.89 0 0 31 27 3 5 0 0 0 0 0 0 2 2 0 8 8 0 0 0
20160722 15:04:05 24 0 13 0 0 1 0 62 38 0 0 1546 1416 118 578 1 0.60 0.81 0.89 0 0 13 11 1 4 0 0 0 0 0 0 4 4 0 27 27 0 0 0
