################################################################################
# Collectl:   V4.0.4-1  HiRes: 1  Options: -P -f /var/log/collectl -r00:00,7 -m -F60 -s+YZ 
# Host:       topstorlin  DaemonOpts: 
# Booted:     1468999372.75 [20160720-10:22:52]
# Distro:     CentOS Linux release 7.2.1511 (Core)   Platform: VirtualBox
# Date:       20160720-214544  Secs: 1469040344 TZ: +0300
# SubSys:     cdnYZ Options:  Interval: 1:60 NumCPUs: 2  NumBud: 0 Flags: ix
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2194.920 Cores: 2  Siblings: 2 Nodes: 1
# Kernel:     3.10.0-327.18.2.el7.x86_64  Memory: 1274784 kB  Swap: 1048572 kB
# NumDisks:   2 DiskNames: sda sdb
# NumNets:    4 NetNames: enp0s3:1000 enp0s8:1000 enp0s9:1000 lo:??
# NumSlabs:   113 Version: 2.1
# SCSI:       DA:0:00:00:00 CD:2:00:00:00 DA:3:00:00:00
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20160720 21:53:02 13 0 3 0 0 1 0 83 17 0 0 672 606 5 572 3 1.22 1.03 0.98 1 0 38 30 4 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:03 28 1 19 8 0 4 0 40 52 0 0 2008 1964 26 576 4 1.22 1.03 0.98 3 0 15 12 2 4 0 0 0 0 0 0 184 184 0 350 350 0 0 0
20160720 21:53:04 6 0 4 0 0 0 0 91 9 0 0 434 386 5 573 0 1.22 1.03 0.98 0 0 20 15 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:05 18 0 19 0 0 1 0 62 38 0 0 1140 962 111 579 0 1.22 1.03 0.98 0 0 13 13 1 4 0 0 0 0 0 0 4 4 0 20 20 0 0 0
20160720 21:53:06 8 0 9 0 0 1 0 82 18 0 0 694 693 53 577 1 1.22 1.03 0.98 6 0 13 11 1 4 0 0 0 0 0 0 6 6 0 32 32 0 0 0
20160720 21:53:07 12 0 17 13 0 2 0 56 30 0 0 1312 1387 66 572 1 1.20 1.03 0.98 0 0 13 12 1 4 0 0 0 0 0 53 5 58 20504 22 20525 0 0 0
20160720 21:53:08 25 0 5 16 0 1 0 53 31 0 0 1814 2523 5 572 3 1.20 1.03 0.98 1 0 13 13 1 4 0 0 0 0 0 0 366 366 0 2633 2633 0 0 0
20160720 21:53:09 12 1 13 0 0 1 0 73 27 0 0 868 693 27 572 0 1.20 1.03 0.98 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:10 6 0 2 0 0 1 0 92 8 0 0 292 254 7 572 3 1.20 1.03 0.98 1 0 12 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:11 4 0 5 0 0 1 0 91 9 0 0 400 455 45 575 4 1.20 1.03 0.98 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160720 21:53:12 9 0 10 0 0 1 0 80 20 0 0 824 861 64 578 0 1.11 1.01 0.97 0 0 12 10 1 4 0 0 0 0 0 0 4 4 0 20 20 0 0 0
20160720 21:53:13 7 0 4 1 0 0 0 89 11 0 0 440 396 20 580 2 1.11 1.01 0.97 1 0 12 10 1 4 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160720 21:53:14 48 1 37 4 0 4 0 6 90 0 0 2271 1284 80 577 4 1.11 1.01 0.97 3 1 13 13 1 4 0 0 0 0 0 41 9 50 16369 45 16414 0 0 0
20160720 21:53:15 13 0 11 6 0 1 0 69 25 0 0 919 814 43 573 0 1.11 1.01 0.97 0 0 13 11 1 4 0 0 0 0 0 12 1 13 4102 4 4106 0 0 0
20160720 21:53:16 9 0 7 0 0 1 0 84 16 0 0 626 609 50 573 2 1.11 1.01 0.97 0 0 15 12 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:17 5 0 1 0 0 1 0 94 6 0 0 261 246 4 572 1 1.02 0.99 0.97 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:18 6 0 3 18 0 2 0 71 11 0 0 1397 2528 4 572 1 1.02 0.99 0.97 1 0 13 11 1 4 0 0 0 0 0 0 432 432 0 2687 2687 0 0 0
20160720 21:53:19 9 1 10 0 0 1 0 79 21 0 0 712 577 27 576 6 1.02 0.99 0.97 4 1 15 13 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:20 64 0 27 0 0 3 0 6 94 0 0 2300 1057 44 581 5 1.02 0.99 0.97 5 0 12 12 1 4 0 0 0 0 0 0 40 40 0 246 246 0 6 6
20160720 21:53:21 57 0 31 1 0 3 0 9 91 0 0 2284 2359 146 586 3 1.02 0.99 0.97 2 0 24 18 3 5 0 0 0 0 0 0 5 5 0 23 23 0 0 0
20160720 21:53:22 7 0 8 0 0 1 0 84 16 0 0 667 662 51 585 3 0.94 0.98 0.96 5 0 36 35 4 6 0 2 0 0 0 0 7 7 0 42 42 0 0 0
20160720 21:53:23 12 0 18 13 0 2 0 55 31 0 0 1302 1365 67 578 1 0.94 0.98 0.96 0 0 20 18 2 5 0 0 0 0 0 53 9 63 20669 42 20711 0 0 0
20160720 21:53:24 5 0 3 0 0 1 0 92 8 0 0 381 443 15 572 1 0.94 0.98 0.96 2 0 17 14 2 3 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160720 21:53:25 9 1 12 0 0 0 0 79 21 0 0 703 554 23 573 0 0.94 0.98 0.96 0 0 7 6 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:26 28 0 13 0 0 1 0 58 42 0 0 1326 1001 56 573 0 0.94 0.98 0.96 1 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:27 4 0 1 0 0 0 0 95 5 0 0 261 282 4 572 1 0.86 0.96 0.96 0 0 13 11 1 4 0 0 0 0 0 0 1 1 0 8 8 0 0 0
20160720 21:53:28 9 0 10 10 0 1 0 70 20 0 0 1396 2187 65 578 0 0.86 0.96 0.96 0 0 13 11 1 4 0 0 0 0 0 0 232 232 0 368 368 0 0 0
20160720 21:53:29 5 0 2 0 0 1 0 93 7 0 0 318 310 13 580 3 0.86 0.96 0.96 3 0 13 11 1 4 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160720 21:53:30 20 1 34 10 0 3 0 31 59 0 0 1918 1792 120 573 0 0.86 0.96 0.96 0 0 13 12 1 4 0 0 0 0 0 53 10 63 20483 49 20532 0 0 0
20160720 21:53:31 20 0 5 0 0 1 0 75 25 0 0 800 539 17 576 4 0.86 0.96 0.96 4 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:32 16 0 9 0 0 1 0 75 25 0 0 802 556 43 573 1 0.79 0.95 0.95 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:33 4 0 3 14 0 1 0 78 8 0 0 1117 2057 4 572 1 0.79 0.95 0.95 0 0 13 11 1 4 0 0 0 0 0 0 336 336 0 2627 2627 0 0 0
20160720 21:53:34 4 0 1 0 0 1 0 94 6 0 0 253 229 4 572 3 0.79 0.95 0.95 2 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:35 10 0 8 0 0 1 0 81 19 0 0 525 303 18 575 3 0.79 0.95 0.95 4 0 13 13 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:36 11 1 17 1 0 1 0 69 30 0 0 917 813 70 578 0 0.79 0.95 0.95 2 0 13 11 1 4 0 0 0 0 0 0 4 4 0 20 20 0 0 0
20160720 21:53:37 38 0 29 4 0 3 0 27 69 0 0 1784 1320 121 578 5 0.81 0.95 0.95 1 1 5 2 1 0 0 0 0 0 0 41 10 51 16385 50 16435 0 0 0
20160720 21:53:38 12 0 15 13 0 5 0 55 32 0 0 1577 2126 42 572 0 0.81 0.95 0.95 0 0 18 15 2 5 0 0 0 0 0 12 288 300 4086 2623 6709 0 0 0
20160720 21:53:39 4 0 1 0 0 1 0 94 6 0 0 265 286 4 572 0 0.81 0.95 0.95 0 0 25 17 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:40 3 0 1 0 0 1 0 95 5 0 0 249 268 4 572 1 0.81 0.95 0.95 0 0 19 14 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:41 11 1 13 0 0 1 0 75 25 0 0 772 519 22 573 1 0.81 0.95 0.95 0 0 14 13 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:42 11 0 7 0 0 1 0 81 19 0 0 713 583 50 573 0 0.75 0.93 0.95 0 0 23 17 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:43 38 0 23 8 0 3 0 29 64 0 0 2229 2294 71 579 0 0.75 0.93 0.95 0 0 24 18 2 6 0 0 0 0 0 0 232 232 0 381 381 0 0 0
20160720 21:53:44 5 0 2 0 0 0 0 93 7 0 0 367 374 10 579 2 0.75 0.93 0.95 2 0 24 20 3 6 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160720 21:53:45 20 0 30 14 0 5 0 33 54 0 0 1834 1736 105 576 4 0.75 0.93 0.95 1 0 33 27 3 8 0 0 0 0 0 53 10 63 20483 50 20532 0 0 0
20160720 21:53:46 18 1 16 0 0 1 0 65 35 0 0 1033 711 31 575 7 0.75 0.93 0.95 6 0 15 13 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:47 36 0 31 0 0 4 0 30 70 0 0 1858 1513 84 580 5 0.69 0.91 0.94 2 0 23 20 2 5 0 0 0 0 0 0 6 6 0 33 33 0 0 0
20160720 21:53:48 15 0 15 21 0 5 0 44 35 0 0 1795 2493 26 579 2 0.69 0.91 0.94 3 0 75 64 8 16 0 0 0 0 0 0 366 366 0 2632 2632 0 0 0
20160720 21:53:49 22 0 7 0 0 1 0 70 30 0 0 1050 850 19 572 1 0.69 0.91 0.94 2 0 48 42 5 9 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160720 21:53:50 5 0 2 0 0 1 0 93 7 0 0 360 365 6 572 2 0.69 0.91 0.94 2 0 16 13 2 4 0 0 0 0 0 0 27 27 0 175 175 0 5 5
20160720 21:53:51 16 1 21 1 0 2 0 60 40 0 0 1323 1153 79 580 5 0.69 0.91 0.94 4 0 21 15 2 3 0 0 0 0 0 0 4 4 0 16 16 0 0 0
20160720 21:53:52 17 0 25 2 0 2 0 54 44 0 0 1445 1221 81 577 3 0.71 0.92 0.94 2 1 14 11 1 4 0 0 0 0 0 16 11 27 6919 53 6972 0 0 0
20160720 21:53:53 13 0 19 14 0 6 0 48 38 0 0 1748 2300 84 572 0 0.71 0.92 0.94 0 0 12 11 1 4 0 0 0 0 0 37 229 266 13557 366 13923 0 0 0
20160720 21:53:54 25 0 6 0 0 0 0 68 32 0 0 1052 691 10 572 0 0.71 0.92 0.94 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:55 4 0 1 0 0 1 0 95 5 0 0 250 252 4 572 1 0.71 0.92 0.94 0 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:56 4 0 1 0 0 0 0 95 5 0 0 242 241 4 572 1 0.71 0.92 0.94 2 0 12 10 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:53:57 10 1 13 0 0 1 0 75 25 0 0 802 649 22 573 0 0.73 0.92 0.94 0 0 13 12 1 4 0 0 0 0 0 0 2 2 0 12 12 0 1 1
20160720 21:53:58 21 0 22 14 0 2 0 41 45 0 0 2019 2616 107 579 2 0.73 0.92 0.94 1 0 14 11 1 4 0 0 0 0 0 0 337 337 0 2688 2688 0 0 0
20160720 21:53:59 11 0 3 0 0 1 0 86 14 0 0 541 486 9 579 1 0.73 0.92 0.94 1 0 15 12 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:00 53 0 37 0 0 6 0 5 95 0 0 1781 1034 78 575 3 0.73 0.92 0.94 4 0 25 19 2 4 0 0 0 0 0 30 10 40 12288 49 12337 0 0 0
20160720 21:54:01 11 0 12 11 0 2 0 63 25 0 0 1085 1015 41 573 2 0.73 0.92 0.94 2 0 31 26 3 9 0 0 0 0 0 23 1 24 8195 4 8199 0 0 0
20160720 21:54:02 17 14 55 0 0 4 0 10 90 0 0 2359 2222 204 582 6 1.24 1.02 0.98 5 1 20 17 2 6 0 0 0 0 0 0 73 73 0 271 271 0 0 0
20160720 21:54:03 5 9 30 23 0 10 0 22 55 0 0 3141 4860 192 591 4 1.24 1.02 0.98 4 0 0 2 0 0 0 0 0 0 0 0 1303 1303 0 8564 8564 0 0 0
20160720 21:54:04 3 3 4 0 0 1 0 89 11 0 0 535 512 34 585 0 1.24 1.02 0.98 0 0 74 76 7 10 0 0 0 0 0 0 1 1 0 44 44 0 0 0
20160720 21:54:05 8 11 32 17 0 2 0 31 52 0 0 2254 3179 134 575 1 1.24 1.02 0.98 1 1 22 15 2 4 0 0 0 0 0 0 392 392 0 2737 2737 0 0 0
20160720 21:54:06 45 6 20 13 0 8 0 9 78 0 0 2298 2258 31 584 6 1.24 1.02 0.98 6 0 14 8 1 2 0 0 0 0 0 0 293 293 0 2628 2628 0 0 0
20160720 21:54:07 32 1 34 16 0 5 0 11 73 0 0 1953 2129 81 585 3 1.62 1.10 1.00 2 1 34 25 3 7 0 0 0 0 0 0 194 194 0 376 376 0 0 0
20160720 21:54:08 16 1 29 10 0 4 0 40 49 0 0 1824 1844 99 585 1 1.62 1.10 1.00 0 0 20 16 2 5 0 0 0 0 0 0 108 108 0 2361 2361 0 0 0
20160720 21:54:09 13 0 18 12 0 2 0 55 33 0 0 1279 1376 113 580 0 1.62 1.10 1.00 0 0 21 17 2 5 0 0 0 0 0 53 7 60 20422 30 20452 0 0 0
20160720 21:54:10 3 0 1 0 0 0 0 96 4 0 0 263 338 10 580 1 1.62 1.10 1.00 0 0 15 12 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:11 4 0 4 0 0 0 0 92 8 0 0 384 436 12 580 2 1.62 1.10 1.00 1 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:12 29 0 14 7 0 1 0 49 44 0 0 2147 2853 63 585 1 1.57 1.10 1.00 0 0 29 27 3 6 0 0 0 0 0 0 232 232 0 410 410 0 0 0
20160720 21:54:13 9 1 13 0 0 1 0 77 23 0 0 928 884 28 586 0 1.57 1.10 1.00 0 0 69 65 7 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:14 11 0 15 0 0 1 0 73 27 0 0 1279 1576 133 585 0 1.57 1.10 1.00 0 0 51 46 6 12 0 0 0 0 0 0 5 5 0 24 24 0 0 0
20160720 21:54:15 7 0 4 0 0 1 0 89 11 0 0 367 303 24 588 3 1.57 1.10 1.00 1 0 15 13 2 4 0 0 0 0 0 0 2 2 0 16 16 0 0 0
20160720 21:54:16 12 0 28 16 0 5 0 39 45 0 0 1554 1601 91 582 4 1.57 1.10 1.00 4 0 23 17 2 4 0 0 0 0 0 53 9 62 20463 41 20504 0 0 0
20160720 21:54:17 9 0 3 16 0 2 0 70 14 0 0 1323 2257 3 579 3 1.44 1.08 1.00 1 0 13 11 1 4 0 0 0 0 0 0 375 375 0 2687 2687 0 0 0
20160720 21:54:18 42 0 13 0 0 3 0 42 58 0 0 1522 940 19 582 1 1.44 1.08 1.00 1 0 47 36 5 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:19 10 1 14 0 0 1 0 74 26 0 0 940 864 58 580 1 1.44 1.08 1.00 0 0 19 15 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:20 5 0 8 19 0 2 0 66 15 0 0 2177 4313 23 579 0 1.44 1.08 1.00 0 0 24 21 2 6 0 0 0 0 0 0 613 613 0 1114 1114 0 7 7
20160720 21:54:21 2 0 0 0 0 0 0 97 3 0 0 207 233 4 580 2 1.44 1.08 1.00 0 0 14 12 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:22 49 0 22 0 0 2 0 27 73 0 0 1907 2209 78 588 4 1.57 1.11 1.01 2 0 14 13 1 4 0 0 0 0 0 0 5 5 0 20 20 0 0 0
20160720 21:54:23 20 0 22 1 0 2 0 57 43 0 0 1378 1129 84 584 4 1.57 1.11 1.01 6 1 14 12 1 4 0 0 0 0 0 16 11 27 6898 58 6956 0 0 0
20160720 21:54:24 53 1 34 8 0 4 0 0 92 0 0 2215 1015 59 589 5 1.57 1.11 1.01 5 0 14 14 1 4 0 0 0 0 0 37 0 37 13585 0 13585 0 0 0
20160720 21:54:25 12 0 11 9 0 1 0 68 24 0 0 1344 2071 52 580 0 1.57 1.11 1.01 0 1 14 12 1 4 0 0 0 0 0 0 313 313 0 2616 2616 0 0 0
20160720 21:54:26 3 2 3 1 0 1 0 90 9 0 0 395 404 15 580 1 1.57 1.11 1.01 1 0 17 17 2 5 0 0 0 0 0 0 3 3 0 4 4 0 0 0
20160720 21:54:27 3 2 4 0 0 1 0 91 9 0 0 485 568 46 578 0 1.44 1.10 1.00 0 0 33 29 3 5 0 0 0 0 0 0 2 2 0 8 8 0 0 0
20160720 21:54:28 4 0 1 0 0 0 0 96 4 0 0 234 245 4 578 0 1.44 1.10 1.00 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:29 4 0 2 0 0 1 0 94 6 0 0 341 474 15 577 6 1.44 1.10 1.00 5 0 7 5 1 0 0 0 0 0 0 0 3 3 0 16 16 0 0 0
20160720 21:54:30 35 1 22 0 0 1 0 42 58 0 0 1595 1122 125 581 0 1.44 1.10 1.00 0 0 11 10 1 4 0 0 0 0 0 0 4 4 0 16 16 0 0 0
20160720 21:54:31 7 0 10 7 0 1 0 75 18 0 0 970 1183 77 580 1 1.44 1.10 1.00 2 0 22 18 2 6 0 0 0 0 0 44 10 54 17462 49 17511 0 0 0
20160720 21:54:32 4 0 4 5 0 1 0 86 9 0 0 504 668 35 575 3 1.33 1.08 1.00 1 0 13 11 1 4 0 0 0 0 0 9 3 12 3070 20 3090 0 0 0
20160720 21:54:33 3 0 0 0 0 0 0 97 3 0 0 168 212 3 574 0 1.33 1.08 1.00 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:34 3 0 1 0 0 0 0 96 4 0 0 216 249 4 574 0 1.33 1.08 1.00 0 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:35 31 1 27 3 0 4 0 34 63 0 0 1971 1652 70 574 6 1.33 1.08 1.00 4 1 14 11 1 4 0 0 0 0 0 0 110 110 0 197 197 0 0 0
20160720 21:54:36 27 0 11 14 0 8 0 41 45 0 0 1889 2048 14 574 0 1.33 1.08 1.00 1 0 12 11 1 4 0 0 0 0 0 0 283 283 0 2412 2412 0 0 0
20160720 21:54:37 42 0 31 0 0 2 0 25 75 0 0 2016 1580 105 586 3 1.46 1.11 1.01 1 0 12 11 1 4 0 0 0 0 0 0 13 13 0 111 111 0 1 1
20160720 21:54:38 12 0 14 0 0 1 0 73 27 0 0 1080 996 77 586 1 1.46 1.11 1.01 2 0 33 33 3 6 0 0 0 0 0 0 6 6 0 28 28 0 0 0
20160720 21:54:39 12 0 18 12 0 3 0 55 33 0 0 1357 1362 60 580 1 1.46 1.11 1.01 0 0 36 33 4 6 0 0 0 0 0 53 5 58 20504 22 20525 0 0 0
20160720 21:54:40 13 1 15 2 0 3 0 66 33 0 0 1191 1266 40 577 5 1.46 1.11 1.01 5 1 30 22 3 6 0 0 0 0 0 0 79 79 0 167 167 0 0 0
20160720 21:54:41 25 0 13 11 0 2 0 49 40 0 0 1683 2003 45 575 3 1.46 1.11 1.01 1 0 22 18 2 6 0 0 0 0 0 0 234 234 0 2465 2465 0 0 0
20160720 21:54:42 11 0 3 0 0 1 0 86 14 0 0 540 456 9 575 1 1.34 1.09 1.00 0 0 9 8 1 4 0 0 0 0 0 0 3 3 0 16 16 0 0 0
20160720 21:54:43 2 0 1 0 0 0 0 97 3 0 0 223 325 4 574 0 1.34 1.09 1.00 0 0 23 17 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:44 6 0 8 1 0 0 0 86 14 0 0 728 864 65 580 1 1.34 1.09 1.00 0 0 13 11 1 4 0 0 0 0 0 0 4 4 0 25 25 0 0 0
20160720 21:54:45 4 0 4 0 0 1 0 92 8 0 0 428 497 38 580 2 1.34 1.09 1.00 2 0 14 12 1 4 0 0 0 0 0 0 2 2 0 11 11 0 0 0
20160720 21:54:46 16 1 28 5 0 3 0 47 48 0 0 1742 1758 141 575 0 1.34 1.09 1.00 1 0 21 19 2 6 0 0 0 0 0 53 9 62 20442 41 20484 0 0 0
20160720 21:54:47 18 0 4 0 0 1 0 77 23 0 0 806 635 10 575 0 1.32 1.09 1.00 0 0 14 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:48 3 0 1 0 0 0 0 96 4 0 0 226 246 4 575 0 1.32 1.09 1.00 1 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:49 2 0 0 0 0 0 0 98 2 0 0 205 266 4 574 1 1.32 1.09 1.00 0 0 15 12 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:50 3 0 4 8 0 2 0 83 9 0 0 935 1664 5 574 1 1.32 1.09 1.00 0 1 39 34 4 11 0 0 0 0 0 0 269 269 0 641 641 0 5 5
20160720 21:54:51 17 1 21 1 0 2 0 59 41 0 0 1103 869 110 579 1 1.32 1.09 1.00 3 0 42 42 5 12 0 0 0 0 0 0 5 5 0 11 11 0 0 0
20160720 21:54:52 18 0 8 0 0 2 0 73 27 0 0 1047 1009 25 580 2 1.21 1.07 1.00 2 0 43 39 5 12 0 0 0 0 0 0 2 2 0 12 12 0 0 0
20160720 21:54:53 9 0 17 13 0 2 0 59 28 0 0 1421 1839 111 576 0 1.21 1.07 1.00 1 0 42 40 5 12 0 0 0 0 0 53 11 64 20565 53 20618 0 0 0
20160720 21:54:54 2 0 1 0 0 0 0 98 2 0 0 267 447 4 574 0 1.21 1.07 1.00 0 0 43 41 5 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:55 2 0 1 8 0 1 0 88 3 0 0 1080 2186 4 574 0 1.21 1.07 1.00 0 0 35 32 4 10 0 0 0 0 0 0 348 348 0 2651 2651 0 0 0
20160720 21:54:56 4 0 6 0 0 0 0 90 10 0 0 518 640 60 577 1 1.21 1.07 1.00 1 0 10 8 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:54:57 3 1 5 0 0 1 0 91 9 0 0 499 577 12 575 0 1.11 1.05 0.99 0 0 43 41 5 13 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160720 21:54:58 20 0 8 0 0 2 0 71 29 0 0 1219 1219 71 581 0 1.11 1.05 0.99 0 0 35 32 4 10 0 0 0 0 0 0 4 4 0 21 21 0 0 0
20160720 21:54:59 7 0 7 0 0 1 0 85 15 0 0 567 577 33 579 3 1.11 1.05 0.99 2 0 24 19 2 6 0 0 0 0 0 0 2 2 0 11 11 0 0 0
20160720 21:55:00 18 0 28 20 0 9 0 25 55 0 0 1776 1908 48 577 7 1.11 1.05 0.99 0 2 47 41 5 13 0 0 0 0 0 52 122 175 20544 269 20813 0 0 0
20160720 21:55:01 17 0 22 8 0 4 0 49 43 0 0 1553 1746 63 576 1 1.11 1.05 0.99 2 0 49 36 5 11 0 0 0 0 0 1 197 198 1 2421 2422 0 0 0
20160720 21:55:02 30 1 24 0 0 2 0 43 57 0 0 1762 1464 62 578 0 1.02 1.04 0.99 0 0 31 23 3 7 0 0 0 0 0 0 6 6 0 31 31 0 0 0
20160720 21:55:03 34 0 14 0 0 1 0 51 49 0 0 1627 1346 52 580 0 1.02 1.04 0.99 0 0 40 36 4 8 0 0 0 0 0 0 2 2 0 10 10 0 0 0
20160720 21:55:04 3 0 1 0 0 0 0 96 4 0 0 333 371 10 580 0 1.02 1.04 0.99 0 0 38 36 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:55:05 4 0 3 7 0 1 0 86 7 0 0 836 1572 15 574 0 1.02 1.04 0.99 0 0 19 15 2 4 0 0 0 0 0 0 229 229 0 387 387 0 0 0
20160720 21:55:06 7 0 7 1 0 1 0 85 14 0 0 714 844 66 580 2 1.02 1.04 0.99 2 0 13 11 1 4 0 0 0 0 0 0 4 4 0 21 21 0 0 0
20160720 21:55:07 14 1 22 2 0 2 0 60 39 0 0 1445 1517 141 580 0 0.94 1.02 0.98 0 1 13 11 1 4 0 0 0 0 0 30 12 42 12300 62 12362 0 0 0
20160720 21:55:08 5 0 6 10 0 1 0 79 12 0 0 740 945 42 574 3 0.94 1.02 0.98 0 0 6 6 1 3 0 0 0 0 0 23 1 24 8203 4 8207 0 0 0
20160720 21:55:09 16 0 4 0 0 1 0 79 21 0 0 730 601 10 574 1 0.94 1.02 0.98 0 0 6 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:55:10 3 0 2 8 0 1 0 87 5 0 0 1108 2190 4 572 0 0.94 1.02 0.98 0 1 15 12 2 4 0 0 0 0 0 0 360 360 0 2678 2678 0 0 0
20160720 21:55:11 2 0 1 2 0 0 0 96 2 0 0 182 228 3 573 2 0.94 1.02 0.98 1 0 12 10 1 4 0 0 0 0 0 0 2 2 0 0 0 0 0 0
20160720 21:55:12 9 1 12 0 0 1 0 78 22 0 0 810 798 65 573 1 0.95 1.02 0.98 0 0 13 11 1 4 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20160720 21:55:13 6 0 6 1 0 0 0 88 12 0 0 656 816 65 579 0 0.95 1.02 0.98 0 0 15 12 2 4 0 0 0 0 0 0 4 4 0 21 21 0 0 0
20160720 21:55:14 26 0 17 6 0 2 0 49 45 0 0 1477 1272 89 580 0 0.95 1.02 0.98 1 1 17 14 2 5 0 0 0 0 0 42 10 52 16370 50 16420 0 0 0
20160720 21:55:15 5 0 5 11 0 1 0 77 11 0 0 1220 2035 38 572 1 0.95 1.02 0.98 0 0 22 16 2 5 0 0 0 0 0 11 228 239 4085 314 4399 0 0 0
20160720 21:55:16 2 0 0 0 0 0 0 97 3 0 0 217 250 4 572 1 0.95 1.02 0.98 1 0 13 11 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20160720 21:55:17 7 1 10 0 0 1 0 81 19 0 0 786 782 68 576 2 0.87 1.00 0.98 1 0 15 12 2 4 0 0 0 0 0 0 1 1 0 8 8 0 0 0
